transaction_id,adult_id,age_years,age_group_source,transaction_date,year,month,category,merchant,amount_usd,monthly_budget_usd,annual_budget_usd
T0004758,A08,83,75 years and older,2024-12-13T18:06,2024,12,Shelter,Shelter Shop 2,73.69,4397.69,52772.32
T0004759,A08,83,75 years and older,2024-12-30T16:48,2024,12,Estimated market value of owned home,Estimated market Shop 4,47.66,4397.69,52772.32
T0004760,A08,83,75 years and older,2024-12-01T15:54,2024,12,Estimated market value of owned home,Estimated market Shop 2,106.69,4397.69,52772.32
T0004761,A08,83,75 years and older,2024-12-12T11:53,2024,12,Estimated market value of owned home,Estimated market Shop 7,380.48,4397.69,52772.32
T0004762,A08,83,75 years and older,2024-12-11T07:38,2024,12,Estimated market value of owned home,Estimated market Shop 4,294.08,4397.69,52772.32
T0004763,A08,83,75 years and older,2024-12-01T21:47,2024,12,Cash contributions,Cash contributions Shop 4,35.72,4397.69,52772.32
T0004764,A08,83,75 years and older,2024-12-29T12:40,2024,12,Estimated market value of owned home,Estimated market Shop 9,95.48,4397.69,52772.32
T0004765,A08,83,75 years and older,2024-12-27T08:59,2024,12,Estimated market value of owned home,Estimated market Shop 7,144.64,4397.69,52772.32
T0004766,A08,83,75 years and older,2024-12-15T12:05,2024,12,Estimated market value of owned home,Estimated market Shop 8,150.81,4397.69,52772.32
T0004767,A08,83,75 years and older,2024-12-11T10:07,2024,12,Estimated monthly rental value of owned home,Estimated monthly Shop 2,77.68,4397.69,52772.32
T0004768,A08,83,75 years and older,2024-12-12T12:52,2024,12,Income before taxes,Income before Shop 1,70.75,4397.69,52772.32
T0004769,A08,83,75 years and older,2024-12-14T08:19,2024,12,Estimated market value of owned home,Estimated market Shop 1,274.20,4397.69,52772.32
T0004770,A08,83,75 years and older,2024-12-12T12:04,2024,12,Estimated market value of owned home,Estimated market Shop 6,202.88,4397.69,52772.32
T0004771,A08,83,75 years and older,2024-12-24T13:34,2024,12,Food at home,Food at Shop 9,115.29,4397.69,52772.32
T0004772,A08,83,75 years and older,2024-12-30T09:35,2024,12,Estimated market value of owned home,Estimated market Shop 8,129.42,4397.69,52772.32
T0004773,A08,83,75 years and older,2024-12-13T19:07,2024,12,Estimated market value of owned home,Estimated market Shop 6,76.19,4397.69,52772.32
T0004774,A08,83,75 years and older,2024-12-18T16:46,2024,12,Estimated market value of owned home,Estimated market Shop 3,32.55,4397.69,52772.32
T0004775,A08,83,75 years and older,2024-12-07T14:43,2024,12,Estimated market value of owned home,Estimated market Shop 7,92.29,4397.69,52772.32
T0004776,A08,83,75 years and older,2024-12-16T13:19,2024,12,Estimated market value of owned home,Estimated market Shop 7,79.73,4397.69,52772.32
T0004777,A08,83,75 years and older,2024-12-09T18:03,2024,12,Estimated market value of owned home,Estimated market Shop 8,259.55,4397.69,52772.32
T0004778,A08,83,75 years and older,2024-12-24T16:27,2024,12,Healthcare,Healthcare Shop 9,73.56,4397.69,52772.32
T0004779,A08,83,75 years and older,2024-12-06T12:43,2024,12,Estimated market value of owned home,Estimated market Shop 4,140.86,4397.69,52772.32
T0004780,A08,83,75 years and older,2024-12-09T17:16,2024,12,Estimated market value of owned home,Estimated market Shop 2,139.93,4397.69,52772.32
T0004781,A08,83,75 years and older,2024-12-31T09:44,2024,12,Estimated market value of owned home,Estimated market Shop 6,38.12,4397.69,52772.32
T0004782,A08,83,75 years and older,2024-12-20T17:28,2024,12,Estimated market value of owned home,Estimated market Shop 3,17.94,4397.69,52772.32
T0004783,A08,83,75 years and older,2024-12-06T08:06,2024,12,Maintenance and repairs,Maintenance and Shop 9,87.21,4397.69,52772.32
T0004784,A08,83,75 years and older,2024-12-06T11:50,2024,12,Estimated market value of owned home,Estimated market Shop 3,58.60,4397.69,52772.32
T0004785,A08,83,75 years and older,2024-12-31T21:21,2024,12,Shelter,Shelter Shop 6,76.03,4397.69,52772.32
T0004786,A08,83,75 years and older,2024-12-09T19:32,2024,12,"Maintenance, repairs, insurance, and other expenses",Maintenance repairs Shop 6,62.72,4397.69,52772.32
T0004787,A08,83,75 years and older,2024-12-05T20:37,2024,12,Household operations,Household operations Shop 1,14.95,4397.69,52772.32
T0004788,A08,83,75 years and older,2024-12-09T12:42,2024,12,Shelter,Shelter Shop 2,66.41,4397.69,52772.32
T0004789,A08,83,75 years and older,2024-12-13T20:14,2024,12,Estimated market value of owned home,Estimated market Shop 7,20.43,4397.69,52772.32
T0004790,A08,83,75 years and older,2024-12-21T08:31,2024,12,Estimated market value of owned home,Estimated market Shop 2,11.12,4397.69,52772.32
T0004791,A08,83,75 years and older,2024-12-24T13:32,2024,12,Estimated market value of owned home,Estimated market Shop 5,67.94,4397.69,52772.32
T0004792,A08,83,75 years and older,2024-12-10T07:20,2024,12,Estimated market value of owned home,Estimated market Shop 4,31.96,4397.69,52772.32
T0004793,A08,83,75 years and older,2024-12-20T20:07,2024,12,Owned dwellings,Owned dwellings Shop 4,22.41,4397.69,52772.32
T0004794,A08,83,75 years and older,2024-12-23T20:40,2024,12,Alcoholic beverages,Alcoholic beverages Shop 1,61.06,4397.69,52772.32
T0004795,A09,92,75 years and older,2024-01-14T11:22,2024,1,Estimated market value of owned home,Estimated market Shop 8,151.76,5672.67,68072.08
T0004796,A09,92,75 years and older,2024-01-03T21:22,2024,1,Estimated market value of owned home,Estimated market Shop 9,102.91,5672.67,68072.08
T0004797,A09,92,75 years and older,2024-01-14T11:49,2024,1,Estimated market value of owned home,Estimated market Shop 7,32.71,5672.67,68072.08
T0004798,A09,92,75 years and older,2024-01-12T11:01,2024,1,Estimated market value of owned home,Estimated market Shop 5,55.26,5672.67,68072.08
T0004799,A09,92,75 years and older,2024-01-09T13:16,2024,1,Income before taxes,Income before Shop 4,141.04,5672.67,68072.08
T0004800,A09,92,75 years and older,2024-01-09T19:49,2024,1,Estimated market value of owned home,Estimated market Shop 7,123.64,5672.67,68072.08
T0004801,A09,92,75 years and older,2024-01-06T19:32,2024,1,Housing,Housing Shop 1,27.43,5672.67,68072.08
T0004802,A09,92,75 years and older,2024-01-14T20:13,2024,1,"Social Security, private and government retirement",Social Security Shop 8,13.80,5672.67,68072.08
T0004803,A09,92,75 years and older,2024-01-10T15:50,2024,1,Estimated market value of owned home,Estimated market Shop 3,10.27,5672.67,68072.08
T0004804,A09,92,75 years and older,2024-01-01T13:54,2024,1,Gasoline,Gasoline Shop 8,197.03,5672.67,68072.08
T0004805,A09,92,75 years and older,2024-01-06T07:36,2024,1,Estimated market value of owned home,Estimated market Shop 3,99.34,5672.67,68072.08
T0004806,A09,92,75 years and older,2024-01-13T15:47,2024,1,Shelter,Shelter Shop 2,114.08,5672.67,68072.08
T0004807,A09,92,75 years and older,2024-01-29T19:28,2024,1,"Interest, dividends, rental income, and other property income",Interest dividends Shop 1,133.21,5672.67,68072.08
T0004808,A09,92,75 years and older,2024-01-04T17:31,2024,1,Estimated market value of owned home,Estimated market Shop 9,106.81,5672.67,68072.08
T0004809,A09,92,75 years and older,2024-01-15T18:59,2024,1,Estimated market value of owned home,Estimated market Shop 1,105.31,5672.67,68072.08
T0004810,A09,92,75 years and older,2024-01-09T20:11,2024,1,Estimated market value of owned home,Estimated market Shop 5,271.77,5672.67,68072.08
T0004811,A09,92,75 years and older,2024-01-15T10:27,2024,1,Income before taxes,Income before Shop 2,116.89,5672.67,68072.08
T0004812,A09,92,75 years and older,2024-01-25T09:55,2024,1,Income before taxes,Income before Shop 1,64.57,5672.67,68072.08
T0004813,A09,92,75 years and older,2024-01-07T08:28,2024,1,"Social Security, private and government retirement",Social Security Shop 2,125.59,5672.67,68072.08
T0004814,A09,92,75 years and older,2024-01-14T18:44,2024,1,Other vehicle expenses,Other vehicle Shop 6,37.72,5672.67,68072.08
T0004815,A09,92,75 years and older,2024-01-31T09:56,2024,1,Estimated market value of owned home,Estimated market Shop 5,113.42,5672.67,68072.08
T0004816,A09,92,75 years and older,2024-01-12T07:13,2024,1,Housing,Housing Shop 4,206.05,5672.67,68072.08
T0004817,A09,92,75 years and older,2024-01-02T16:26,2024,1,Estimated market value of owned home,Estimated market Shop 4,79.73,5672.67,68072.08
T0004818,A09,92,75 years and older,2024-01-13T18:18,2024,1,Estimated market value of owned home,Estimated market Shop 2,67.31,5672.67,68072.08
T0004819,A09,92,75 years and older,2024-01-16T16:03,2024,1,Wages and salaries,Wages and Shop 9,127.89,5672.67,68072.08
T0004820,A09,92,75 years and older,2024-01-26T08:40,2024,1,Women and girls,Women and Shop 7,62.43,5672.67,68072.08
T0004821,A09,92,75 years and older,2024-01-22T10:28,2024,1,Transportation,Transportation Shop 6,143.35,5672.67,68072.08
T0004822,A09,92,75 years and older,2024-01-29T11:26,2024,1,Estimated market value of owned home,Estimated market Shop 2,52.43,5672.67,68072.08
T0004823,A09,92,75 years and older,2024-01-15T13:38,2024,1,Gasoline and other fuels,Gasoline and Shop 7,395.60,5672.67,68072.08
T0004824,A09,92,75 years and older,2024-01-20T18:05,2024,1,Poultry,Poultry Shop 8,95.18,5672.67,68072.08
T0004825,A09,92,75 years and older,2024-01-10T17:50,2024,1,Estimated market value of owned home,Estimated market Shop 5,296.26,5672.67,68072.08
T0004826,A09,92,75 years and older,2024-01-13T12:20,2024,1,Estimated market value of owned home,Estimated market Shop 4,160.75,5672.67,68072.08
T0004827,A09,92,75 years and older,2024-01-10T21:34,2024,1,Wages and salaries,Wages and Shop 1,82.53,5672.67,68072.08
T0004828,A09,92,75 years and older,2024-01-09T14:48,2024,1,"Social Security, private and government retirement",Social Security Shop 5,127.06,5672.67,68072.08
T0004829,A09,92,75 years and older,2024-01-05T20:21,2024,1,Estimated market value of owned home,Estimated market Shop 2,102.79,5672.67,68072.08
T0004830,A09,92,75 years and older,2024-01-13T12:27,2024,1,Estimated market value of owned home,Estimated market Shop 2,248.85,5672.67,68072.08
T0004831,A09,92,75 years and older,2024-01-17T10:33,2024,1,Estimated market value of owned home,Estimated market Shop 3,31.17,5672.67,68072.08
T0004832,A09,92,75 years and older,2024-01-31T08:19,2024,1,Housing,Housing Shop 6,147.41,5672.67,68072.08
T0004833,A09,92,75 years and older,2024-01-24T09:43,2024,1,Estimated market value of owned home,Estimated market Shop 1,60.21,5672.67,68072.08
T0004834,A09,92,75 years and older,2024-01-15T19:57,2024,1,Estimated market value of owned home,Estimated market Shop 3,189.69,5672.67,68072.08
T0004835,A09,92,75 years and older,2024-01-24T12:23,2024,1,Housekeeping supplies,Housekeeping supplies Shop 6,37.00,5672.67,68072.08
T0004836,A09,92,75 years and older,2024-01-02T18:44,2024,1,Owned dwellings,Owned dwellings Shop 9,448.37,5672.67,68072.08
T0004837,A09,92,75 years and older,2024-01-14T14:03,2024,1,Estimated market value of owned home,Estimated market Shop 9,111.80,5672.67,68072.08
T0004838,A09,92,75 years and older,2024-01-27T08:06,2024,1,Estimated market value of owned home,Estimated market Shop 9,26.27,5672.67,68072.08
T0004839,A09,92,75 years and older,2024-01-18T13:10,2024,1,Estimated market value of owned home,Estimated market Shop 4,55.58,5672.67,68072.08
T0004840,A09,92,75 years and older,2024-01-24T11:11,2024,1,Housing,Housing Shop 4,11.37,5672.67,68072.08
T0004841,A09,92,75 years and older,2024-01-27T09:24,2024,1,Estimated market value of owned home,Estimated market Shop 1,38.49,5672.67,68072.08
T0004842,A09,92,75 years and older,2024-01-27T08:46,2024,1,Estimated market value of owned home,Estimated market Shop 1,57.98,5672.67,68072.08
T0004843,A09,92,75 years and older,2024-01-03T11:37,2024,1,Estimated market value of owned home,Estimated market Shop 3,64.56,5672.67,68072.08
T0004844,A09,92,75 years and older,2024-02-10T20:57,2024,2,Estimated market value of owned home,Estimated market Shop 7,59.39,5672.67,68072.08
T0004845,A09,92,75 years and older,2024-02-22T08:43,2024,2,Estimated market value of owned home,Estimated market Shop 3,151.04,5672.67,68072.08
T0004846,A09,92,75 years and older,2024-02-24T09:51,2024,2,Estimated market value of owned home,Estimated market Shop 2,73.31,5672.67,68072.08
T0004847,A09,92,75 years and older,2024-02-21T11:27,2024,2,Income before taxes,Income before Shop 6,122.38,5672.67,68072.08
T0004848,A09,92,75 years and older,2024-02-02T08:26,2024,2,Other money receipts,Other money Shop 5,60.87,5672.67,68072.08
T0004849,A09,92,75 years and older,2024-02-09T12:38,2024,2,Estimated market value of owned home,Estimated market Shop 7,189.19,5672.67,68072.08
T0004850,A09,92,75 years and older,2024-02-06T16:06,2024,2,Healthcare,Healthcare Shop 4,35.18,5672.67,68072.08
T0004851,A09,92,75 years and older,2024-02-25T07:08,2024,2,Healthcare,Healthcare Shop 5,95.41,5672.67,68072.08
T0004852,A09,92,75 years and older,2024-02-27T11:56,2024,2,Estimated market value of owned home,Estimated market Shop 9,96.96,5672.67,68072.08
T0004853,A09,92,75 years and older,2024-02-14T16:01,2024,2,Housing,Housing Shop 6,42.25,5672.67,68072.08
T0004854,A09,92,75 years and older,2024-02-25T15:54,2024,2,Income before taxes,Income before Shop 7,376.21,5672.67,68072.08
T0004855,A09,92,75 years and older,2024-02-28T17:26,2024,2,Estimated market value of owned home,Estimated market Shop 2,179.60,5672.67,68072.08
T0004856,A09,92,75 years and older,2024-02-27T21:17,2024,2,Furniture,Furniture Shop 8,366.41,5672.67,68072.08
T0004857,A09,92,75 years and older,2024-02-06T17:53,2024,2,Estimated market value of owned home,Estimated market Shop 6,61.97,5672.67,68072.08
T0004858,A09,92,75 years and older,2024-02-29T18:19,2024,2,Estimated market value of owned home,Estimated market Shop 6,69.75,5672.67,68072.08
T0004859,A09,92,75 years and older,2024-02-09T17:14,2024,2,Income before taxes,Income before Shop 1,18.69,5672.67,68072.08
T0004860,A09,92,75 years and older,2024-02-06T14:58,2024,2,Estimated market value of owned home,Estimated market Shop 1,100.32,5672.67,68072.08
T0004861,A09,92,75 years and older,2024-02-01T20:58,2024,2,Estimated market value of owned home,Estimated market Shop 8,129.99,5672.67,68072.08
T0004862,A09,92,75 years and older,2024-02-03T18:52,2024,2,Income before taxes,Income before Shop 3,109.03,5672.67,68072.08
T0004863,A09,92,75 years and older,2024-02-18T15:08,2024,2,Estimated market value of owned home,Estimated market Shop 9,86.21,5672.67,68072.08
T0004864,A09,92,75 years and older,2024-02-15T14:50,2024,2,Estimated market value of owned home,Estimated market Shop 2,64.91,5672.67,68072.08
T0004865,A09,92,75 years and older,2024-02-20T07:02,2024,2,Medical services,Medical services Shop 6,117.37,5672.67,68072.08
T0004866,A09,92,75 years and older,2024-02-24T13:39,2024,2,Estimated market value of owned home,Estimated market Shop 6,132.70,5672.67,68072.08
T0004867,A09,92,75 years and older,2024-02-15T17:17,2024,2,Estimated market value of owned home,Estimated market Shop 7,62.43,5672.67,68072.08
T0004868,A09,92,75 years and older,2024-02-09T07:56,2024,2,Estimated market value of owned home,Estimated market Shop 5,188.48,5672.67,68072.08
T0004869,A09,92,75 years and older,2024-02-22T20:55,2024,2,"Social Security, private and government retirement",Social Security Shop 8,12.66,5672.67,68072.08
T0004870,A09,92,75 years and older,2024-02-10T14:01,2024,2,Estimated market value of owned home,Estimated market Shop 6,140.32,5672.67,68072.08
T0004871,A09,92,75 years and older,2024-02-18T13:59,2024,2,Estimated market value of owned home,Estimated market Shop 4,66.45,5672.67,68072.08
T0004872,A09,92,75 years and older,2024-02-18T11:29,2024,2,Education,Education Shop 6,155.97,5672.67,68072.08
T0004873,A09,92,75 years and older,2024-02-19T09:26,2024,2,Estimated market value of owned home,Estimated market Shop 4,171.49,5672.67,68072.08
T0004874,A09,92,75 years and older,2024-02-14T12:15,2024,2,Estimated market value of owned home,Estimated market Shop 8,140.51,5672.67,68072.08
T0004875,A09,92,75 years and older,2024-02-04T09:30,2024,2,Estimated market value of owned home,Estimated market Shop 5,300.82,5672.67,68072.08
T0004876,A09,92,75 years and older,2024-02-05T14:14,2024,2,Housing,Housing Shop 4,93.98,5672.67,68072.08
T0004877,A09,92,75 years and older,2024-02-06T12:34,2024,2,Estimated market value of owned home,Estimated market Shop 2,192.72,5672.67,68072.08
T0004878,A09,92,75 years and older,2024-02-12T12:47,2024,2,Estimated market value of owned home,Estimated market Shop 1,41.61,5672.67,68072.08
T0004879,A09,92,75 years and older,2024-02-20T11:49,2024,2,Estimated market value of owned home,Estimated market Shop 2,92.62,5672.67,68072.08
T0004880,A09,92,75 years and older,2024-02-15T15:01,2024,2,Estimated market value of owned home,Estimated market Shop 2,40.88,5672.67,68072.08
T0004881,A09,92,75 years and older,2024-02-08T14:05,2024,2,Estimated market value of owned home,Estimated market Shop 1,59.41,5672.67,68072.08
T0004882,A09,92,75 years and older,2024-02-26T18:00,2024,2,"Social Security, private and government retirement",Social Security Shop 4,267.20,5672.67,68072.08
T0004883,A09,92,75 years and older,2024-02-17T13:34,2024,2,Housing,Housing Shop 9,30.22,5672.67,68072.08
T0004884,A09,92,75 years and older,2024-02-19T20:09,2024,2,Estimated market value of owned home,Estimated market Shop 2,30.28,5672.67,68072.08
T0004885,A09,92,75 years and older,2024-02-11T12:02,2024,2,Electricity,Electricity Shop 5,113.09,5672.67,68072.08
T0004886,A09,92,75 years and older,2024-02-08T09:17,2024,2,Income before taxes,Income before Shop 9,26.28,5672.67,68072.08
T0004887,A09,92,75 years and older,2024-02-14T21:36,2024,2,Estimated market value of owned home,Estimated market Shop 7,76.01,5672.67,68072.08
T0004888,A09,92,75 years and older,2024-02-10T07:54,2024,2,"Social Security, private and government retirement",Social Security Shop 8,152.07,5672.67,68072.08
T0004889,A09,92,75 years and older,2024-02-06T07:35,2024,2,Healthcare,Healthcare Shop 8,196.21,5672.67,68072.08
T0004890,A09,92,75 years and older,2024-02-21T09:41,2024,2,Estimated market value of owned home,Estimated market Shop 6,67.10,5672.67,68072.08
T0004891,A09,92,75 years and older,2024-02-18T21:14,2024,2,Housing,Housing Shop 2,35.16,5672.67,68072.08
T0004892,A09,92,75 years and older,2024-02-28T20:15,2024,2,Estimated market value of owned home,Estimated market Shop 3,179.56,5672.67,68072.08
T0004893,A09,92,75 years and older,2024-03-07T07:35,2024,3,Estimated market value of owned home,Estimated market Shop 2,106.48,5672.67,68072.08
T0004894,A09,92,75 years and older,2024-03-24T11:30,2024,3,Estimated market value of owned home,Estimated market Shop 2,122.78,5672.67,68072.08
T0004895,A09,92,75 years and older,2024-03-07T07:00,2024,3,Estimated market value of owned home,Estimated market Shop 9,62.98,5672.67,68072.08
T0004896,A09,92,75 years and older,2024-03-02T13:25,2024,3,Estimated market value of owned home,Estimated market Shop 8,78.88,5672.67,68072.08
T0004897,A09,92,75 years and older,2024-03-08T17:11,2024,3,Estimated market value of owned home,Estimated market Shop 4,203.65,5672.67,68072.08
T0004898,A09,92,75 years and older,2024-03-19T07:03,2024,3,Estimated market value of owned home,Estimated market Shop 5,85.99,5672.67,68072.08
T0004899,A09,92,75 years and older,2024-03-07T20:49,2024,3,Entertainment,Entertainment Shop 7,36.35,5672.67,68072.08
T0004900,A09,92,75 years and older,2024-03-13T21:33,2024,3,Estimated market value of owned home,Estimated market Shop 6,19.76,5672.67,68072.08
T0004901,A09,92,75 years and older,2024-03-28T19:07,2024,3,Estimated market value of owned home,Estimated market Shop 9,209.24,5672.67,68072.08
T0004902,A09,92,75 years and older,2024-03-06T08:11,2024,3,Estimated market value of owned home,Estimated market Shop 6,107.75,5672.67,68072.08
T0004903,A09,92,75 years and older,2024-03-15T16:04,2024,3,Estimated market value of owned home,Estimated market Shop 1,250.16,5672.67,68072.08
T0004904,A09,92,75 years and older,2024-03-12T16:29,2024,3,Estimated market value of owned home,Estimated market Shop 5,52.65,5672.67,68072.08
T0004905,A09,92,75 years and older,2024-03-07T10:19,2024,3,Income before taxes,Income before Shop 1,202.67,5672.67,68072.08
T0004906,A09,92,75 years and older,2024-03-14T14:30,2024,3,Housing,Housing Shop 9,55.82,5672.67,68072.08
T0004907,A09,92,75 years and older,2024-03-31T17:09,2024,3,Estimated market value of owned home,Estimated market Shop 9,383.22,5672.67,68072.08
T0004908,A09,92,75 years and older,2024-03-15T11:00,2024,3,Estimated market value of owned home,Estimated market Shop 4,73.16,5672.67,68072.08
T0004909,A09,92,75 years and older,2024-03-27T18:35,2024,3,Owned dwellings,Owned dwellings Shop 2,187.20,5672.67,68072.08
T0004910,A09,92,75 years and older,2024-03-28T13:36,2024,3,Estimated market value of owned home,Estimated market Shop 2,131.50,5672.67,68072.08
T0004911,A09,92,75 years and older,2024-03-08T15:46,2024,3,Estimated market value of owned home,Estimated market Shop 8,44.28,5672.67,68072.08
T0004912,A09,92,75 years and older,2024-03-20T17:27,2024,3,Estimated market value of owned home,Estimated market Shop 5,72.72,5672.67,68072.08
T0004913,A09,92,75 years and older,2024-03-25T16:29,2024,3,Estimated market value of owned home,Estimated market Shop 3,195.68,5672.67,68072.08
T0004914,A09,92,75 years and older,2024-03-26T19:34,2024,3,Income before taxes,Income before Shop 7,17.11,5672.67,68072.08
T0004915,A09,92,75 years and older,2024-03-08T14:05,2024,3,Estimated market value of owned home,Estimated market Shop 6,72.21,5672.67,68072.08
T0004916,A09,92,75 years and older,2024-03-25T19:14,2024,3,Estimated market value of owned home,Estimated market Shop 3,76.55,5672.67,68072.08
T0004917,A09,92,75 years and older,2024-03-27T21:01,2024,3,Estimated market value of owned home,Estimated market Shop 2,140.49,5672.67,68072.08
T0004918,A09,92,75 years and older,2024-03-29T18:06,2024,3,Estimated market value of owned home,Estimated market Shop 3,201.89,5672.67,68072.08
T0004919,A09,92,75 years and older,2024-03-30T09:51,2024,3,Estimated market value of owned home,Estimated market Shop 3,208.08,5672.67,68072.08
T0004920,A09,92,75 years and older,2024-03-02T10:30,2024,3,Estimated market value of owned home,Estimated market Shop 9,54.76,5672.67,68072.08
T0004921,A09,92,75 years and older,2024-03-24T21:36,2024,3,Estimated market value of owned home,Estimated market Shop 2,103.12,5672.67,68072.08
T0004922,A09,92,75 years and older,2024-03-29T08:57,2024,3,Estimated market value of owned home,Estimated market Shop 5,57.16,5672.67,68072.08
T0004923,A09,92,75 years and older,2024-03-14T10:10,2024,3,"Social Security, private and government retirement",Social Security Shop 9,62.12,5672.67,68072.08
T0004924,A09,92,75 years and older,2024-03-01T12:42,2024,3,Estimated market value of owned home,Estimated market Shop 5,114.91,5672.67,68072.08
T0004925,A09,92,75 years and older,2024-03-18T18:14,2024,3,Estimated market value of owned home,Estimated market Shop 9,23.25,5672.67,68072.08
T0004926,A09,92,75 years and older,2024-03-04T21:49,2024,3,Estimated market value of owned home,Estimated market Shop 6,86.45,5672.67,68072.08
T0004927,A09,92,75 years and older,2024-03-17T08:32,2024,3,Food,Food Shop 6,68.54,5672.67,68072.08
T0004928,A09,92,75 years and older,2024-03-11T13:02,2024,3,Income before taxes,Income before Shop 4,202.84,5672.67,68072.08
T0004929,A09,92,75 years and older,2024-03-30T08:49,2024,3,Miscellaneous,Miscellaneous Shop 8,128.82,5672.67,68072.08
T0004930,A09,92,75 years and older,2024-03-22T14:47,2024,3,Estimated market value of owned home,Estimated market Shop 3,46.33,5672.67,68072.08
T0004931,A09,92,75 years and older,2024-03-24T17:48,2024,3,Shelter,Shelter Shop 4,19.35,5672.67,68072.08
T0004932,A09,92,75 years and older,2024-03-22T19:35,2024,3,Estimated market value of owned home,Estimated market Shop 5,154.53,5672.67,68072.08
T0004933,A09,92,75 years and older,2024-03-05T17:55,2024,3,Estimated market value of owned home,Estimated market Shop 6,292.80,5672.67,68072.08
T0004934,A09,92,75 years and older,2024-03-01T16:10,2024,3,Housing,Housing Shop 9,281.59,5672.67,68072.08
T0004935,A09,92,75 years and older,2024-03-21T21:11,2024,3,Housing,Housing Shop 9,175.40,5672.67,68072.08
T0004936,A09,92,75 years and older,2024-03-24T07:11,2024,3,Estimated market value of owned home,Estimated market Shop 2,224.36,5672.67,68072.08
T0004937,A09,92,75 years and older,2024-03-05T13:17,2024,3,"Other entertainment supplies, equipment, and services",Other entertainment Shop 3,52.83,5672.67,68072.08
T0004938,A09,92,75 years and older,2024-03-01T19:07,2024,3,"Social Security, private and government retirement",Social Security Shop 4,33.71,5672.67,68072.08
T0004939,A09,92,75 years and older,2024-03-30T13:06,2024,3,Estimated market value of owned home,Estimated market Shop 7,22.87,5672.67,68072.08
T0004940,A09,92,75 years and older,2024-03-15T16:37,2024,3,"Utilities, fuels, and public services",Utilities fuels Shop 9,67.68,5672.67,68072.08
T0004941,A09,92,75 years and older,2024-04-19T19:52,2024,4,Estimated market value of owned home,Estimated market Shop 4,58.78,5672.67,68072.08
T0004942,A09,92,75 years and older,2024-04-01T12:23,2024,4,Estimated market value of owned home,Estimated market Shop 2,32.06,5672.67,68072.08
T0004943,A09,92,75 years and older,2024-04-27T20:19,2024,4,Other household expenses,Other household Shop 1,50.78,5672.67,68072.08
T0004944,A09,92,75 years and older,2024-04-19T09:31,2024,4,Major appliances,Major appliances Shop 6,33.58,5672.67,68072.08
T0004945,A09,92,75 years and older,2024-04-23T17:52,2024,4,Estimated market value of owned home,Estimated market Shop 8,7.66,5672.67,68072.08
T0004946,A09,92,75 years and older,2024-04-03T17:24,2024,4,Estimated market value of owned home,Estimated market Shop 2,30.63,5672.67,68072.08
T0004947,A09,92,75 years and older,2024-04-19T13:14,2024,4,Rented dwellings,Rented dwellings Shop 9,78.60,5672.67,68072.08
T0004948,A09,92,75 years and older,2024-04-30T07:26,2024,4,Estimated market value of owned home,Estimated market Shop 3,257.45,5672.67,68072.08
T0004949,A09,92,75 years and older,2024-04-25T18:06,2024,4,Estimated market value of owned home,Estimated market Shop 8,129.85,5672.67,68072.08
T0004950,A09,92,75 years and older,2024-04-26T11:03,2024,4,Housing,Housing Shop 1,173.31,5672.67,68072.08
T0004951,A09,92,75 years and older,2024-04-28T08:24,2024,4,"Social Security, private and government retirement",Social Security Shop 2,89.69,5672.67,68072.08
T0004952,A09,92,75 years and older,2024-04-25T14:41,2024,4,Estimated market value of owned home,Estimated market Shop 1,519.49,5672.67,68072.08
T0004953,A09,92,75 years and older,2024-04-01T10:55,2024,4,Telephone services,Telephone services Shop 9,47.61,5672.67,68072.08
T0004954,A09,92,75 years and older,2024-04-15T21:55,2024,4,Estimated market value of owned home,Estimated market Shop 6,65.88,5672.67,68072.08
T0004955,A09,92,75 years and older,2024-04-05T19:07,2024,4,Estimated market value of owned home,Estimated market Shop 5,117.05,5672.67,68072.08
T0004956,A09,92,75 years and older,2024-04-20T17:09,2024,4,Estimated market value of owned home,Estimated market Shop 6,69.73,5672.67,68072.08
T0004957,A09,92,75 years and older,2024-04-13T15:04,2024,4,Estimated market value of owned home,Estimated market Shop 6,64.25,5672.67,68072.08
T0004958,A09,92,75 years and older,2024-04-22T18:29,2024,4,Income before taxes,Income before Shop 5,127.55,5672.67,68072.08
T0004959,A09,92,75 years and older,2024-04-29T16:00,2024,4,Estimated market value of owned home,Estimated market Shop 1,161.01,5672.67,68072.08
T0004960,A09,92,75 years and older,2024-04-18T11:30,2024,4,Estimated market value of owned home,Estimated market Shop 5,280.79,5672.67,68072.08
T0004961,A09,92,75 years and older,2024-04-24T13:27,2024,4,"Social Security, private and government retirement",Social Security Shop 6,42.17,5672.67,68072.08
T0004962,A09,92,75 years and older,2024-04-01T10:54,2024,4,Self-employment income,Selfemployment income Shop 4,39.69,5672.67,68072.08
T0004963,A09,92,75 years and older,2024-04-04T09:42,2024,4,Household operations,Household operations Shop 4,123.75,5672.67,68072.08
T0004964,A09,92,75 years and older,2024-04-29T14:33,2024,4,Estimated market value of owned home,Estimated market Shop 3,285.10,5672.67,68072.08
T0004965,A09,92,75 years and older,2024-04-03T21:44,2024,4,Estimated market value of owned home,Estimated market Shop 3,264.54,5672.67,68072.08
T0004966,A09,92,75 years and older,2024-04-06T21:20,2024,4,Healthcare,Healthcare Shop 7,30.86,5672.67,68072.08
